taxon_name,level_1,level_2,ecological_group
avicennia,Avicennia,Avicennia,MANG
avicenniaceae_avicennia_2,Avicennia,Avicennia,MANG
impatiens_spp_2,Balsaminaceae,Balsaminaceae,UPHE
caulophyllum,Berberidaceae,Berberidaceae,UPHE
caulophyllum_robustum,Berberidaceae,Berberidaceae,UPHE
betula_little,Betula undifferentiated,Betula undifferentiated,TRSH
betula_large,Betula undifferentiated,Betula undifferentiated,TRSH
betula_little_2,Betula undifferentiated,Betula undifferentiated,TRSH
betula_baum_2,Betula undifferentiated,Betula undifferentiated,TRSH
betula_strauch_2,Betula undifferentiated,Betula undifferentiated,TRSH
betula_alnus,Betula undifferentiated,Betula undifferentiated,TRSH
betula_type_i_2,Betula undifferentiated,Betula undifferentiated,TRSH
betula_type_ii_2,Betula undifferentiated,Betula undifferentiated,TRSH
betula_undif_2,Betula undifferentiated,Betula undifferentiated,TRSH
betula_divaricata,"Betula, shrub","Betula, shrub",TRSH
betula_fruticosa,"Betula, shrub","Betula, shrub",TRSH
betula_fusca_fruticosa,"Betula, shrub","Betula, shrub",TRSH
betula_gmelinii,"Betula, shrub","Betula, shrub",TRSH
betula_middendorffii,"Betula, shrub","Betula, shrub",TRSH
betula_nana,"Betula, shrub","Betula, shrub",TRSH
betula_nana_subsp_exilis,"Betula, shrub","Betula, shrub",TRSH
betula_nana_subsp_nana,"Betula, shrub","Betula, shrub",TRSH
betula_ovalifolia,"Betula, shrub","Betula, shrub",TRSH
betula_sect_fruticosae,"Betula, shrub","Betula, shrub",TRSH
betula_sect_nanae_fruticosae,"Betula, shrub","Betula, shrub",TRSH
betula_shrub_2,"Betula, shrub","Betula, shrub",TRSH
betula_shrub_3,"Betula, shrub","Betula, shrub",TRSH
betula_potaninii_2,"Betula, shrub","Betula, shrub",TRSH
betula_sect_nanae_2,"Betula, shrub","Betula, shrub",TRSH
betula_alba,"Betula, tree","Betula, tree",TRSH
betula_albo_minus_sinensis,"Betula, tree","Betula, tree",TRSH
betula_alnoides,"Betula, tree","Betula, tree",TRSH
betula_alnoides_type_2,"Betula, tree","Betula, tree",TRSH
betula_costata,"Betula, tree","Betula, tree",TRSH
betula_costata_plus_b_ermanii,"Betula, tree","Betula, tree",TRSH
betula_dahurica,"Betula, tree","Betula, tree",TRSH
betula_davurica,"Betula, tree","Betula, tree",TRSH
betula_ermanii,"Betula, tree","Betula, tree",TRSH
betula_pendula,"Betula, tree","Betula, tree",TRSH
betula_platyphylla,"Betula, tree","Betula, tree",TRSH
betula_pubescens,"Betula, tree","Betula, tree",TRSH
betula_schmidtii,"Betula, tree","Betula, tree",TRSH
betula_sect_costatae,"Betula, tree","Betula, tree",TRSH
betula_utilis,"Betula, tree","Betula, tree",TRSH
betula_utilis_type_2,"Betula, tree","Betula, tree",TRSH
betula_tree_2,"Betula, tree","Betula, tree",TRSH
betula_sect_albae_2,"Betula, tree","Betula, tree",TRSH
bignoniaceae_undiff_2,Bignoniaceae,Bignoniaceae,TRSH
bigoniaceae_undiff_2,Bignoniaceae,Bignoniaceae,TRSH
bistorta_amplexicaulis,Bistorta-type,Bistorta-type,UPHE
polygonum_bistorta_2,Bistorta-type,Bistorta-type,UPHE
boerhavia,Boerhavia,Boerhavia,UPHE
bombacaceae,Bombacaceae,Bombacaceae,TRSH
bombacaceae_durian_comp_2,Bombacaceae,Bombacaceae,TRSH
bombax_spp_2,Bombax,Bombax,TRSH
cynoglossum,Boraginaceae,Boraginaceae,UPHE
echium_onosma,Boraginaceae,Boraginaceae,UPHE
onosma_type,Boraginaceae,Boraginaceae,UPHE
borassus,Borassus,Borassus,PALM
borassus_flabellifer,Borassus,Borassus,PALM
borassus_spp_2,Borassus,Borassus,PALM
arabis,Brassicaceae,Brassicaceae,UPHE
brass_biscutella,Brassicaceae,Brassicaceae,UPHE
brass_biscutella_2,Brassicaceae,Brassicaceae,UPHE
brass_biscutella_323_1_2,Brassicaceae,Brassicaceae,UPHE
brassica,Brassicaceae,Brassicaceae,UPHE
brassica_hornungia_type,Brassicaceae,Brassicaceae,UPHE
brassicaceae_pp_2,Brassicaceae,Brassicaceae,UPHE
brassicaceae_clump_pollen_nisp,Brassicaceae,Brassicaceae,UPHE
brassicaceae_na_pollen_nisp,Brassicaceae,Brassicaceae,UPHE
bunias,Brassicaceae,Brassicaceae,UPHE
cardamine,Brassicaceae,Brassicaceae,UPHE
christolea,Brassicaceae,Brassicaceae,UPHE
cruciferea,Brassicaceae,Brassicaceae,UPHE
breynia_spp_2,Breynia,Breynia,TRSH
bridelia_spp_2,Bridelia,Bridelia,TRSH
bryonia,Bryonia,Bryonia,UPHE
buddleja,Buddleja,Buddleja,TRSH
burmannia,Burmannia,Burmannia,UPHE
canarium_spp_2,Burseraceae type,Burseraceae type,TRSH
garuga_spp_2,Burseraceae type,Burseraceae type,TRSH
sarcococca_spp_2,Buxaceae,Buxaceae,TRSH
buxaceae,Buxus,Buxus,UPHE
buxus_spp_2,Buxus,Buxus,TRSH
cf_buxus_2,Buxus,Buxus,TRSH
cachrys_type,Cachrys-type,Cachrys-type,UPHE
calluna,Calluna,Calluna,TRSH
calluna_type_2,Calluna,Calluna,TRSH
calophyllaceae,Calophyllaceae,Calophyllaceae,TRSH
calophyllum_inophyllum_2,Calophyllaceae,Calophyllaceae,TRSH
calophyllum_pulcherinum_2,Calophyllaceae,Calophyllaceae,TRSH
calophyllum_spp_2,Calophyllaceae,Calophyllaceae,TRSH
guttiferae_callophylum_2,Calophyllaceae,Calophyllaceae,TRSH
guttiferae_callophylum_sim_2,Calophyllaceae,Calophyllaceae,TRSH
mesua_spp_2,Calophyllaceae,Calophyllaceae,TRSH
poeciloneuron_spp_2,Calophyllaceae,Calophyllaceae,TRSH
campanulaceae_subf_lobelioideae,Campanulaceae,Campanulaceae,UPHE
campanulaceae_subf_lobelioideae_2,Campanulaceae,Campanulaceae,UPHE
campanulaceae_undiff_2,Campanulaceae,Campanulaceae,UPHE
cyananthus,Campanulaceae,Campanulaceae,UPHE
jasione_montana_type_2,Campanulaceae,Campanulaceae,UPHE
jasione_montana_type_3,Campanulaceae,Campanulaceae,UPHE
legousia,Campanulaceae,Campanulaceae,UPHE
phyteuma_type_2,Campanulaceae,Campanulaceae,UPHE
phyteuma_type_3,Campanulaceae,Campanulaceae,UPHE
phyteuma_type_1,Campanulaceae,Campanulaceae,UPHE
capparidaceae,Capparidaceae,Capparidaceae,TRSH
caprifoliaceae_subf_dipsacoideae_2,Caprifoliaceae subf. Dipsacoideae,Caprifoliaceae subf. Dipsacoideae,UPHE
dipsacoideae,Caprifoliaceae subf. Dipsacoideae,Caprifoliaceae subf. Dipsacoideae,UPHE
dipsacus_spp_2,Caprifoliaceae subf. Dipsacoideae,Caprifoliaceae subf. Dipsacoideae,UPHE
knautia,Caprifoliaceae subf. Dipsacoideae,Caprifoliaceae subf. Dipsacoideae,UPHE
knautia_type,Caprifoliaceae subf. Dipsacoideae,Caprifoliaceae subf. Dipsacoideae,UPHE
lomelosia_argentea,Caprifoliaceae subf. Dipsacoideae,Caprifoliaceae subf. Dipsacoideae,UPHE
lomelosia_palaestina,Caprifoliaceae subf. Dipsacoideae,Caprifoliaceae subf. Dipsacoideae,UPHE
caprifoliaceae_subf_valerianoideae_2,Caprifoliaceae subf. Valerianoideae,Caprifoliaceae subf. Valerianoideae,UPHE
valeriana_officinalis,Caprifoliaceae subf. Valerianoideae,Caprifoliaceae subf. Valerianoideae,UPHE
valeriana_saxatilis_type,Caprifoliaceae subf. Valerianoideae,Caprifoliaceae subf. Valerianoideae,UPHE
valeriana_elongata_2,Caprifoliaceae subf. Valerianoideae,Caprifoliaceae subf. Valerianoideae,UPHE
valeriana_spp_2,Caprifoliaceae subf. Valerianoideae,Caprifoliaceae subf. Valerianoideae,UPHE
valerianac,Caprifoliaceae subf. Valerianoideae,Caprifoliaceae subf. Valerianoideae,UPHE
caprifoliaceae_undiffrentiated,Caprifoliaceae undiffrentiated,Caprifoliaceae undiffrentiated,TRSH
caprifoliaceae_undiff_2,Caprifoliaceae undiffrentiated,Caprifoliaceae undiffrentiated,TRSH
careya_spp_2,Careya/Barringtonia,Careya/Barringtonia,TRSH
careya_barringtonia,Careya/Barringtonia,Careya/Barringtonia,TRSH
lecythidaceae_barringtonia_sim_2,Careya/Barringtonia,Careya/Barringtonia,TRSH
carpinus_betulus_type_2,Carpinus,Carpinus,TRSH
carpinus_cordata,Carpinus,Carpinus,TRSH
carpinus_orientalis,Carpinus,Carpinus,TRSH
carpinus_viminea_type_castanea_type,Carpinus,Carpinus,TRSH
carpinus_ostrya_2,Carpinus/Ostrya,Carpinus/Ostrya,TRSH
ostrya_t_2,Carpinus/Ostrya,Carpinus/Ostrya,TRSH
ostrya_type_2,Carpinus/Ostrya,Carpinus/Ostrya,TRSH
ostrya_type_p3_2,Carpinus/Ostrya,Carpinus/Ostrya,TRSH
pterocarya_plus_carya,Carya,Carya,TRSH
arenaria_minuartia_type_2,Caryophyllaceae,Caryophyllaceae,UPHE
cerastium,Caryophyllaceae,Caryophyllaceae,UPHE
cerastium_type_2,Caryophyllaceae,Caryophyllaceae,UPHE
cerastium_type_3,Caryophyllaceae,Caryophyllaceae,UPHE
gypsophila_type_2,Caryophyllaceae,Caryophyllaceae,UPHE
gypsophila_type_3,Caryophyllaceae,Caryophyllaceae,UPHE
melandrium,Caryophyllaceae,Caryophyllaceae,UPHE
paronychia_type,Caryophyllaceae,Caryophyllaceae,UPHE
thylacospermum,Caryophyllaceae,Caryophyllaceae,UPHE
castanea_type_2,Castanea-type,Castanea-type,TRSH
castanea_castanopsis_2,Castanea-type,Castanea-type,TRSH
castanea_plus_castanopsis,Castanea-type,Castanea-type,TRSH
castanopsis_castanea,Castanea-type,Castanea-type,TRSH
castanopsis_lithocarpus_1,Castanea-type,Castanea-type,TRSH
castanopsis_lithocarpus_2,Castanea-type,Castanea-type,TRSH
fagaceae_castanopsis_2,Castanea-type,Castanea-type,TRSH
casuarina,Casuarina,Casuarina,TRSH
casuarinaceae_casuarina_2,Casuarina,Casuarina,TRSH
cedrus_libani,Cedrus,Cedrus,TRSH
bhesa_spp_2,Celastraceae,Celastraceae,TRSH
cassine,Celastraceae,Celastraceae,TRSH
celastraceae_lophopetalum_2,Celastraceae,Celastraceae,TRSH
elaeodendron_spp_2,Celastraceae,Celastraceae,TRSH
gymnosporia_maytenus_2,Celastraceae,Celastraceae,TRSH
lophopetalum_sp_2,Celastraceae,Celastraceae,TRSH
maytenus_spp_2,Celastraceae,Celastraceae,TRSH
microtropis,Celastraceae,Celastraceae,TRSH
celtis_type,Celtis-type,Celtis-type,TRSH
celtis_spp_2,Celtis-type,Celtis-type,TRSH
centaurea_alpina_type,Centaurea,Centaurea,UPHE
centaurea_collina,Centaurea,Centaurea,UPHE
centaurea_cyanus,Centaurea,Centaurea,UPHE
centaurea_jacea_type_2,Centaurea,Centaurea,UPHE
centaurea_nigra_type_2,Centaurea,Centaurea,UPHE
centaurea_sinaica,Centaurea,Centaurea,UPHE
centaurea_jacea_type_3,Centaurea,Centaurea,UPHE
centaurea_nigra_type_3,Centaurea,Centaurea,UPHE
centaurea_scabiosa_type_2,Centaurea,Centaurea,UPHE
avena,Cerealia,Cerealia,UPHE
avena_type,Cerealia,Cerealia,UPHE
carealia,Cerealia,Cerealia,UPHE
cerealia_type_2,Cerealia,Cerealia,UPHE
gramineae_large,Cerealia,Cerealia,UPHE
gramineae_35_u_00b5_m,Cerealia,Cerealia,UPHE
gramineae_40um,Cerealia,Cerealia,UPHE
gramineae_35_u_00b5_m_2,Cerealia,Cerealia,UPHE
gramineae_bigger_than_35_smaller_than_u_plus_00b5_bigger_than_m,Cerealia,Cerealia,UPHE
hordeum,Cerealia,Cerealia,UPHE
panicum_type,Cerealia,Cerealia,UPHE
poaceae_cerealia_type,Cerealia,Cerealia,UPHE
poaceae_bigger_than_37_um,Cerealia,Cerealia,UPHE
poaceae_cerealia_2,Cerealia,Cerealia,UPHE
poaceae_oryza_2,Cerealia,Cerealia,UPHE
poaceae_40um,Cerealia,Cerealia,UPHE
triticum,Cerealia,Cerealia,UPHE
triticum_type_2,Cerealia,Cerealia,UPHE
gramineae_bigger_than_35_m,Cerealia,Cerealia,UPHE
chloroxylon_swietenia,Chloroxylon swietenia,Chloroxylon swietenia,TRSH
chrozophora,Chrozophora,Chrozophora,UPHE
chrozophora_tinctoria,Chrozophora,Chrozophora,UPHE
cistus,Cistaceae,Cistaceae,TRSH
cistus_salviifolius_fumana_laevipes_type,Cistaceae,Cistaceae,TRSH
helianthemum_nummularium_group,Cistaceae,Cistaceae,UPHE
helianthemum_oelandicum_type,Cistaceae,Cistaceae,UPHE
clausena_spp_2,Clausena,Clausena,TRSH
clerodendrum_spp_2,Clerodendrum,Clerodendrum,TRSH
clethraceae,Clethra,Clethra,TRSH
cocos_nucifera,Cocos nucifera,Cocos nucifera,PALM
cocos_spp_2,Cocos nucifera,Cocos nucifera,PALM
combretaceae_lumnitzera_2,Combretaceae,Combretaceae,MANG
terminalia_myriocarpa,Combretaceae,Combretaceae,TRSH
combretaceae_melastomataceae,Combretaceae/Melastomataceae,Combretaceae/Melastomataceae,TRSH
melastomataceae_combretaceae,Combretaceae/Melastomataceae,Combretaceae/Melastomataceae,TRSH
commelina,Commelina,Commelina,UPHE
calystegia,Convolvulaceae,Convolvulaceae,UPHE
erycibe_cf_laevigata,Convolvulaceae,Convolvulaceae,UPHE
porana,Convolvulaceae,Convolvulaceae,UPHE
coriaria,Coriaria,Coriaria,TRSH
coris,Coris,Coris,UPHE
cornus_type_2,Cornus,Cornus,TRSH
cornus_type_3,Cornus,Cornus,TRSH
cornus_type_1,Cornus,Cornus,TRSH
corylus_2,Corylus,Corylus,TRSH
corylus_large,Corylus,Corylus,TRSH
corylus_little_middle,Corylus,Corylus,TRSH
corylus_mandshurica,Corylus,Corylus,TRSH
corylus_ostrya,Corylus/Ostrya,Corylus/Ostrya,TRSH
corylus_ostryopsis_1,Corylus/Ostrya,Corylus/Ostrya,TRSH
corylus_ostrya_2,Corylus/Ostrya,Corylus/Ostrya,TRSH
corylus_ostryopsis_2,Corylus/Ostrya,Corylus/Ostrya,TRSH
crassulaceae_2,Crassulaceae,Crassulaceae,UPHE
crassulaceae_3,Crassulaceae,Crassulaceae,UPHE
sedum_type_2,Crassulaceae,Crassulaceae,UPHE
umbilicus,Crassulaceae,Crassulaceae,UPHE
croton_type,Croton-type,Croton-type,TRSH
croton_spp_2,Croton-type,Croton-type,TRSH
cucumis_melo,Cucurbitaceae,Cucurbitaceae,UPHE
hemsleya,Cucurbitaceae,Cucurbitaceae,UPHE
trichosanthes,Cucurbitaceae,Cucurbitaceae,UPHE
cullenia_spp_2,Cullenia.spp,Cullenia.spp,TRSH
cunoniaceae_weinmannia_2,Cunoniaceae,Cunoniaceae,TRSH
cf_cuscuta_2,Cuscuta,Cuscuta,UPHE
cycadaceae_cycas_2,Cycas,Cycas,TRSH
cyclobalanopsis_glauca_2,Cyclobalanopsis,Cyclobalanopsis,TRSH
cyperaceae_1,Cyperaceae,Cyperaceae,UPHE
cyperaceae_2,Cyperaceae,Cyperaceae,UPHE
cyperaceae_total,Cyperaceae,Cyperaceae,UPHE
dichostylis,Cyperaceae,Cyperaceae,UPHE
eleocharis,Cyperaceae,Cyperaceae,UPHE
eleocharis_type,Cyperaceae,Cyperaceae,UPHE
eriophostylis,Cyperaceae,Cyperaceae,UPHE
fimbristylis,Cyperaceae,Cyperaceae,UPHE
lyperaceae_2,Cyperaceae,Cyperaceae,UPHE
dacrydium_pierrei,Dacrydium,Dacrydium,TRSH
podocarpaceae_dacrydium_2,Dacrydium,Dacrydium,TRSH
crypteroniaceae_dactylocladus_2,Dactylocladus,Dactylocladus,TRSH
dactylocladus,Dactylocladus,Dactylocladus,TRSH
datura,Datura,Datura,UPHE
depth,depth,depth,LABO
depth_m,depth_m,depth_m,LABO
dichapetalum_spp_2,Dichapetalum,Dichapetalum,TRSH
dilleniaceae,Dilleniaceae,Dilleniaceae,TRSH
dilleniaceae_dillenia_2,Dilleniaceae,Dilleniaceae,TRSH
diospyros_spp_2,Diospyros,Diospyros,TRSH
ebenaceae_diospyros_2,Diospyros,Diospyros,TRSH
ebenaceae_diospyros_sim_2,Diospyros,Diospyros,TRSH
dipterocarpaceae_shorea_sim_2,Dipterocarpaceae,Dipterocarpaceae,TRSH
dipterocarpaceae_spp_2,Dipterocarpaceae,Dipterocarpaceae,TRSH
dipterocarpus_spp_2,Dipterocarpaceae,Dipterocarpaceae,TRSH
hopea_sp_2,Dipterocarpaceae,Dipterocarpaceae,TRSH
hopea_shorea,Dipterocarpaceae,Dipterocarpaceae,TRSH
vatica,Dipterocarpaceae,Dipterocarpaceae,TRSH
dryas,Dryas octopetala,Dryas octopetala,UPHE
drypetes_sepiaria,Drypetes undiffrentiated,Drypetes undiffrentiated,TRSH
drypetes_undiff,Drypetes undiffrentiated,Drypetes undiffrentiated,TRSH
drypetes_undiffrentiated,Drypetes undiffrentiated,Drypetes undiffrentiated,TRSH
drypetes_cf_elata_spp_2,Drypetes undiffrentiated,Drypetes undiffrentiated,TRSH
drypetes_elata_2,Drypetes undiffrentiated,Drypetes undiffrentiated,TRSH
elaeagnus_angustifolia,Elaeagnus,Elaeagnus,TRSH
elaeagnus_spp_2,Elaeagnus,Elaeagnus,TRSH
elaeocarpaceae_elaeocarpus_2,Elaeocarpus,Elaeocarpus,TRSH
elaeocarpus_spp_2,Elaeocarpus,Elaeocarpus,TRSH
eleaocarpaceae,Elaeocarpus,Elaeocarpus,TRSH
ephedra_1,Ephedra,Ephedra,TRSH
ephedra_2,Ephedra,Ephedra,TRSH
ephedra_alata_type,Ephedra,Ephedra,TRSH
ephedra_distachia,Ephedra,Ephedra,TRSH
ephedra_distachya_plus_fragilis,Ephedra,Ephedra,TRSH
ephedra_distachya_t,Ephedra,Ephedra,TRSH
ephedra_distachya_type_2,Ephedra,Ephedra,TRSH
ephedra_distachya_plus_fragilis_2,Ephedra,Ephedra,TRSH
ephedra_fragilis_type_2,Ephedra,Ephedra,TRSH
ephedra_major_type,Ephedra,Ephedra,TRSH
ephedra_monosperma,Ephedra,Ephedra,TRSH
ephedra_sinica,Ephedra,Ephedra,TRSH
ephedra_sp,Ephedra,Ephedra,TRSH
ephedra_undiff,Ephedra,Ephedra,TRSH
ephedra_distachya_2,Ephedra,Ephedra,TRSH
ephedra_frag_type_2,Ephedra,Ephedra,TRSH
ephedra_fragilis_2,Ephedra,Ephedra,TRSH
ericaceae_undiff,Ericaceae,Ericaceae,TRSH
gaultheria_type,Ericaceae,Ericaceae,TRSH
gaultheria_cf_fragrantissima_2,Ericaceae,Ericaceae,TRSH
gaultheria_fragrantissima_2,Ericaceae,Ericaceae,TRSH
ledum_palustre,Ericaceae,Ericaceae,TRSH
oxycoccus,Ericaceae,Ericaceae,UPHE
pieris_type,Ericaceae,Ericaceae,TRSH
vacciniaceae,Ericaceae,Ericaceae,TRSH
vaccinium_type_2,Ericaceae,Ericaceae,TRSH
vaccinium_uliginosum,Ericaceae,Ericaceae,TRSH
vaccinium_type_3,Ericaceae,Ericaceae,TRSH
vaccinium_type_1,Ericaceae,Ericaceae,TRSH
erythroxylon_spp_2,Erythroxylon,Erythroxylon,TRSH
eucalyptus_spp_2,Eucalyptus,Eucalyptus,TRSH
euonymus_spp_2,Euonymus,Euonymus,TRSH
baccaurea_spp_2,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
claoxylon,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
endospermum_chinensis,Euphorbiaceae (tropical),Euphorbiaceae (tropical),UPHE
euphorbiaceae_tropical,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
euphorbiaceae_baccaurea_2,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
euphorbiaceae_baccaurea_comp_2,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
euphorbiaceae_blumeodendron_2,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
euphorbiaceae_cephalomappa_sim_2,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
euphorbiaceae_glochidion_2,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
euphorbiaceae_macaranga_2,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
euphorbiaceae_macaranga_sim_2,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
euphorbiaceae_mallotus_2,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
euphorbiaceae_mallotus_sim_2,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
excoecaria_agallocha,Euphorbiaceae (tropical),Euphorbiaceae (tropical),MANG
excoecaria_allogacha,Euphorbiaceae (tropical),Euphorbiaceae (tropical),MANG
excoecaria_spp_2,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
glochidion_spp_2,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
glochidion_phyllanthus,Euphorbiaceae (tropical),Euphorbiaceae (tropical),UPHE
homonoia,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
macaranga_spp_2,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
macaranga_plus_mallotus,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
mallotus_spp_2,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
mercurialis,Euphorbiaceae (tropical),Euphorbiaceae (tropical),UPHE
mercurialis_annua_t,Euphorbiaceae (tropical),Euphorbiaceae (tropical),UPHE
mercurialis_annua_type_2,Euphorbiaceae (tropical),Euphorbiaceae (tropical),UPHE
phyllanthus_type,Euphorbiaceae (tropical),Euphorbiaceae (tropical),UPHE
phyllanthus_ruber,Euphorbiaceae (tropical),Euphorbiaceae (tropical),UPHE
phyllanthus_cf_ruber,Euphorbiaceae (tropical),Euphorbiaceae (tropical),UPHE
phyllanthus_spp_2,Euphorbiaceae (tropical),Euphorbiaceae (tropical),UPHE
ricinus_spp_2,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
securinega,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
andrachne_leptopus,Euphorbiaceae undifferentiated,Euphorbiaceae undifferentiated,UPHE
euphobiaceae,Euphorbiaceae undifferentiated,Euphorbiaceae undifferentiated,UPHE
euphorbiaceae_spp_2,Euphorbiaceae undifferentiated,Euphorbiaceae undifferentiated,UPHE
euphorbiaceae_undiff_2,Euphorbiaceae undifferentiated,Euphorbiaceae undifferentiated,UPHE
sauropus_spp_2,Euphorbiaceae undifferentiated,Euphorbiaceae undifferentiated,TRSH
eurya_spp_2,Eurya-type,Eurya-type,TRSH
eurya_type_2,Eurya-type,Eurya-type,TRSH
astragalus_type_2,Fabaceae,Fabaceae,TRSH
astragalus_type_3,Fabaceae,Fabaceae,TRSH
caragana_type_2,Fabaceae,Fabaceae,TRSH
ceratonia,Fabaceae,Fabaceae,TRSH
colutea,Fabaceae,Fabaceae,TRSH
fabaaceae,Fabaceae,Fabaceae,UPHE
fabaceae_undiff_2,Fabaceae,Fabaceae,UPHE
fabaceae_uraria_2,Fabaceae,Fabaceae,TRSH
fabaceae_uraria_sim_2,Fabaceae,Fabaceae,TRSH
fabaceae_herb_2,Fabaceae,Fabaceae,UPHE
fabaceae_shrub_2,Fabaceae,Fabaceae,TRSH
fabaceae_subf_faboideae,Fabaceae,Fabaceae,UPHE
fabaceae_undiff_3,Fabaceae,Fabaceae,UPHE
fabaceae_undiff_4,Fabaceae,Fabaceae,UPHE
genista_group,Fabaceae,Fabaceae,TRSH
hedysarum_h_2,Fabaceae,Fabaceae,UPHE
lathyrus,Fabaceae,Fabaceae,UPHE
lathyrus_davidii,Fabaceae,Fabaceae,UPHE
lathyrus_type_2,Fabaceae,Fabaceae,UPHE
lathyrus_type_3,Fabaceae,Fabaceae,UPHE
leguminasae,Fabaceae,Fabaceae,UPHE
leguminosea,Fabaceae,Fabaceae,UPHE
lotus,Fabaceae,Fabaceae,UPHE
lotus_type_2,Fabaceae,Fabaceae,UPHE
lotus_type_3,Fabaceae,Fabaceae,UPHE
medicago,Fabaceae,Fabaceae,UPHE
melilotus,Fabaceae,Fabaceae,UPHE
melilotus_plus_maackia,Fabaceae,Fabaceae,UPHE
mimosaceae,Fabaceae,Fabaceae,UPHE
mimosoid_clade_2,Fabaceae,Fabaceae,TRSH
onobrychis_type_2,Fabaceae,Fabaceae,UPHE
oxytroptis,Fabaceae,Fabaceae,UPHE
prosopis,Fabaceae,Fabaceae,TRSH
trifolium_type_2,Fabaceae,Fabaceae,UPHE
trifolium_type_3,Fabaceae,Fabaceae,UPHE
vicia,Fabaceae,Fabaceae,UPHE
vicia_type_2,Fabaceae,Fabaceae,UPHE
vicia_type_3,Fabaceae,Fabaceae,UPHE
acacia_spp_2,Fabaceae (tree),Fabaceae (tree),TRSH
acacia_albizia,Fabaceae (tree),Fabaceae (tree),TRSH
bauhinia_type_2,Fabaceae (tree),Fabaceae (tree),TRSH
caesalpinia_type,Fabaceae (tree),Fabaceae (tree),TRSH
caesalpinia_spp_2,Fabaceae (tree),Fabaceae (tree),TRSH
caesalpinoideae,Fabaceae (tree),Fabaceae (tree),TRSH
cassia_senna,Fabaceae (tree),Fabaceae (tree),TRSH
dalbergia,Fabaceae (tree),Fabaceae (tree),TRSH
entada_phaseoloides,Fabaceae (tree),Fabaceae (tree),TRSH
entada_spp_2,Fabaceae (tree),Fabaceae (tree),TRSH
fabaceae_tree,Fabaceae (tree),Fabaceae (tree),TRSH
fabaceae_albizia_comp_2,Fabaceae (tree),Fabaceae (tree),TRSH
fabaceae_archidendron_2,Fabaceae (tree),Fabaceae (tree),TRSH
fabaceae_copaifera_2,Fabaceae (tree),Fabaceae (tree),TRSH
fabaceae_koompassia_2,Fabaceae (tree),Fabaceae (tree),TRSH
fabaceae_koompassia_sim_2,Fabaceae (tree),Fabaceae (tree),TRSH
hardwickia_binata,Fabaceae (tree),Fabaceae (tree),TRSH
kingeodendron_spp_2,Fabaceae (tree),Fabaceae (tree),TRSH
maackia,Fabaceae (tree),Fabaceae (tree),TRSH
millettia,Fabaceae (tree),Fabaceae (tree),TRSH
ormosia_spp_2,Fabaceae (tree),Fabaceae (tree),TRSH
pongamia_spp_2,Fabaceae (tree),Fabaceae (tree),TRSH
pterolobium,Fabaceae (tree),Fabaceae (tree),TRSH
tamarindus_indica,Fabaceae (tree),Fabaceae (tree),TRSH
fagopyrum_type_2,Fagopyrum,Fagopyrum,UPHE
fagopyrum_type_3,Fagopyrum,Fagopyrum,UPHE
fagopyrum_type_1,Fagopyrum,Fagopyrum,UPHE
fagraea_spp_2,Fagraea,Fagraea,TRSH
fagraea_ceilanica_2,Fagraea,Fagraea,TRSH
loganiaceae_fagraea_2,Fagraea,Fagraea,TRSH
loganiaceae_fagraea_sim_2,Fagraea,Fagraea,TRSH
fagus_orientalis,Fagus,Fagus,TRSH
ficus_microcarpa,Ficus,Ficus,TRSH
ficus_microcarpa_2,Ficus,Ficus,TRSH
ficus_spp_2,Ficus,Ficus,TRSH
moraceae_ficus_2,Ficus,Ficus,TRSH
casearia_sp_2,Flacourtiaceae,Flacourtiaceae,TRSH
flacourtia_spp_2,Flacourtiaceae,Flacourtiaceae,TRSH
flacourtiaceae_casearia_2,Flacourtiaceae,Flacourtiaceae,TRSH
idesia,Flacourtiaceae,Flacourtiaceae,TRSH
flagellaria,Flagellaria,Flagellaria,TRSH
fontanesia,Fontanesia,Fontanesia,TRSH
forsythia,Forsythia,Forsythia,TRSH
fraxinus_chinensis_subsp_rhynchophylla,Fraxinus,Fraxinus,TRSH
